refund_id,transaction_id,merchant_id,refund_amount,currency,refund_amount_cad,refund_type,refund_reason,created_at,status,same_day_refund
REF0003046,TXN00025653,M009,39.4,EUR,58.31,full,other,2024-04-17 21:03:00,completed,False
REF0003047,TXN00007951,M009,183.64,CAD,183.64,full,customer_request,2024-05-22 05:23:00,completed,False
REF0003048,TXN00010619,M004,6.05,CAD,6.05,partial,other,2024-06-24 12:14:00,completed,False
REF0003049,TXN00021438,M004,15.06,USD,20.48,full,fraud,2024-12-31 15:10:00,completed,False
REF0003050,TXN00028784,M004,85.0,CAD,85.0,full,product_not_received,2024-10-25 17:15:00,pending,False
REF0003051,TXN00000989,M002,102.63,CAD,102.63,full,duplicate,2024-03-27 06:28:00,completed,False
REF0003052,TXN00010522,M005,22.3,EUR,33.0,full,duplicate,2024-08-08 23:10:00,completed,False
REF0003053,TXN00029607,M004,6.86,CAD,6.86,partial,duplicate,2024-05-19 20:46:00,completed,False
REF0003054,TXN00010014,M009,26.56,CAD,26.56,full,product_not_received,2024-05-22 20:23:00,completed,False
REF0003055,TXN00035248,M004,93.77,CAD,93.77,full,customer_request,2024-05-01 06:28:00,completed,False
REF0003056,TXN00034331,M006,118.99,USD,161.83,full,duplicate,2024-03-21 22:16:00,completed,False
REF0003057,TXN00047987,M005,5.64,CAD,5.64,full,product_not_received,2024-11-02 18:37:00,completed,False
REF0003058,TXN00043170,M003,344.48,CAD,344.48,full,fraud,2024-02-15 22:50:00,completed,False
REF0003059,TXN00008723,M010,14.82,USD,20.16,full,product_not_received,2024-02-08 20:11:00,completed,False
REF0003060,TXN00045336,M002,84.47,CAD,84.47,full,fraud,2024-07-14 08:23:00,completed,False
REF0003061,TXN00044704,M002,43.37,USD,58.98,full,customer_request,2025-01-06 02:48:00,completed,False
REF0003062,TXN00048384,M010,51.0,USD,69.36,full,product_not_received,2024-03-27 16:47:00,completed,False
REF0003063,TXN00040891,M001,64.25,CAD,64.25,full,duplicate,2024-08-03 05:38:00,completed,False
REF0003064,TXN00012412,M001,39.55,CAD,39.55,full,other,2024-07-27 10:24:00,completed,True
REF0003065,TXN00005818,M009,148.42,CAD,148.42,full,product_not_received,2024-10-08 05:26:00,completed,False
REF0003066,TXN00001390,M006,150.3,CAD,150.3,full,other,2024-08-07 18:37:00,completed,False
REF0003067,TXN00042770,M008,22.56,CAD,22.56,full,other,2024-10-25 14:59:00,completed,False
REF0003068,TXN00040630,M002,52.19,USD,70.98,partial,product_not_received,2024-12-28 12:07:00,completed,False
REF0003069,TXN00010904,M001,196.55,CAD,196.55,full,duplicate,2025-01-19 12:42:00,completed,False
REF0003070,TXN00002849,M003,94.2,CAD,94.2,full,other,2024-02-21 19:52:00,completed,False
REF0003071,TXN00033922,M008,56.26,CAD,56.26,full,customer_request,2024-06-10 03:03:00,failed,False
REF0003072,TXN00016735,M005,111.88,CAD,111.88,full,fraud,2024-05-25 19:14:00,completed,False
REF0003073,TXN00001411,M004,7.16,CAD,7.16,partial,fraud,2024-04-12 18:20:00,completed,False
REF0003074,TXN00029678,M003,192.51,EUR,284.91,partial,other,2024-05-04 23:28:00,pending,False
REF0003075,TXN00006809,M005,15.0,CAD,15.0,full,customer_request,2024-12-15 19:54:00,completed,False
REF0003076,TXN00030030,M004,1095.85,EUR,1621.86,full,product_not_received,2024-09-11 10:40:00,completed,False
REF0003077,TXN00023921,M004,28.53,CAD,28.53,partial,other,2024-11-05 08:12:00,completed,False
REF0003078,TXN00039616,M006,17.1,USD,23.26,full,fraud,2024-02-18 15:34:00,completed,True
REF0003079,TXN00048518,M005,91.6,CAD,91.6,full,product_not_received,2024-08-16 11:41:00,pending,False
REF0003080,TXN00019175,M010,50.27,EUR,74.4,full,product_not_received,2024-11-12 06:38:00,completed,False
REF0003081,TXN00001784,M004,8.42,USD,11.45,partial,customer_request,2024-04-06 06:34:00,completed,False
REF0003082,TXN00004553,M008,5.1,CAD,5.1,partial,product_not_received,2024-12-25 07:22:00,completed,False
REF0003083,TXN00017474,M002,28.72,USD,39.06,partial,duplicate,2024-03-13 03:44:00,completed,False
REF0003084,TXN00008044,M003,49.3,EUR,72.96,full,fraud,2024-07-12 20:41:00,completed,False
REF0003085,TXN00031493,M004,167.35,USD,227.6,full,duplicate,2024-05-04 02:45:00,completed,False
REF0003086,TXN00032172,M006,41.05,EUR,60.75,full,fraud,2024-04-24 18:17:00,completed,False
REF0003087,TXN00013716,M004,200.76,CAD,200.76,full,customer_request,2024-07-20 15:03:00,completed,False
REF0003088,TXN00038382,M001,47.87,USD,65.1,full,fraud,2024-07-27 22:58:00,completed,False
REF0003089,TXN00008830,M003,558.3,CAD,558.3,partial,other,2024-07-30 09:25:00,completed,True
REF0003090,TXN00010177,M001,12.25,USD,16.66,full,customer_request,2024-08-17 14:30:00,completed,False
REF0003091,TXN00039581,M006,76.08,CAD,76.08,full,product_not_received,2025-01-18 12:35:00,completed,False
REF0003092,TXN00001849,M003,14.28,CAD,14.28,partial,duplicate,2024-07-23 21:33:00,completed,False
REF0003093,TXN00038258,M002,29.94,CAD,29.94,full,product_not_received,2024-11-02 17:07:00,completed,False
REF0003094,TXN00028497,M010,40.47,EUR,59.9,full,fraud,2024-07-31 23:08:00,completed,False
REF0003095,TXN00037088,M010,38.32,CAD,38.32,partial,other,2024-12-02 00:15:00,completed,True
REF0003096,TXN00020941,M003,96.62,CAD,96.62,partial,duplicate,2024-01-18 01:29:00,completed,False
REF0003097,TXN00001626,M004,18.1,EUR,26.79,partial,duplicate,2024-12-15 12:26:00,completed,True
REF0003098,TXN00039114,M005,13.01,EUR,19.25,full,product_not_received,2024-12-12 03:34:00,completed,True
REF0003099,TXN00006936,M009,179.15,EUR,265.14,full,customer_request,2024-08-25 03:11:00,completed,False
REF0003100,TXN00017044,M008,7.14,EUR,10.57,full,duplicate,2024-11-21 15:44:00,completed,False
REF0003101,TXN00037157,M008,30.5,USD,41.48,full,product_not_received,2024-02-26 11:48:00,completed,False
REF0003102,TXN00037268,M009,55.18,CAD,55.18,partial,other,2024-06-12 12:44:00,completed,False
REF0003103,TXN00043525,M005,264.91,EUR,392.07,full,other,2024-10-24 08:06:00,completed,False
REF0003104,TXN00024618,M003,38.04,CAD,38.04,full,other,2024-01-03 06:49:00,completed,True
REF0003105,TXN00045092,M002,3.03,CAD,3.03,partial,customer_request,2024-09-22 13:46:00,completed,False
REF0003106,TXN00009528,M006,20.75,USD,28.22,partial,other,2024-06-04 04:55:00,completed,False
REF0003107,TXN00035055,M003,50.88,USD,69.2,full,product_not_received,2024-07-18 21:37:00,completed,True
REF0003108,TXN00002878,M001,8.49,CAD,8.49,partial,product_not_received,2024-05-05 23:49:00,completed,False
REF0003109,TXN00007566,M010,14.69,USD,19.98,partial,product_not_received,2024-09-28 08:34:00,completed,False
REF0003110,TXN00048127,M005,193.98,CAD,193.98,full,fraud,2024-03-11 08:45:00,completed,False
REF0003111,TXN00018697,M009,418.87,CAD,418.87,full,customer_request,2024-07-26 10:06:00,completed,False
REF0003112,TXN00031231,M004,44.64,CAD,44.64,partial,product_not_received,2024-09-07 16:23:00,completed,False
REF0003113,TXN00009655,M008,20.29,EUR,30.03,full,duplicate,2025-01-28 20:36:00,completed,False
REF0003114,TXN00019058,M005,119.6,USD,162.66,partial,product_not_received,2024-11-14 20:22:00,completed,False
REF0003115,TXN00004673,M002,278.9,CAD,278.9,full,customer_request,2024-10-22 08:31:00,completed,False
REF0003116,TXN00042265,M010,39.84,CAD,39.84,full,other,2024-01-29 10:38:00,pending,False
REF0003117,TXN00032435,M001,136.68,CAD,136.68,full,fraud,2024-02-20 08:32:00,completed,False
REF0003118,TXN00044942,M005,228.57,USD,310.86,full,other,2024-02-16 23:53:00,completed,False
REF0003119,TXN00047076,M008,74.61,CAD,74.61,full,product_not_received,2024-07-28 10:01:00,pending,False
REF0003120,TXN00028260,M003,411.18,CAD,411.18,full,other,2024-06-17 10:43:00,completed,False
REF0003121,TXN00020500,M003,38.53,EUR,57.02,partial,customer_request,2024-10-09 06:41:00,completed,False
REF0003122,TXN00016888,M009,28.82,CAD,28.82,partial,duplicate,2024-04-06 09:21:00,completed,False
REF0003123,TXN00002466,M004,26.03,CAD,26.03,full,product_not_received,2024-09-10 09:10:00,completed,False
REF0003124,TXN00006491,M001,74.29,CAD,74.29,full,duplicate,2024-06-20 17:48:00,completed,False
REF0003125,TXN00023622,M006,8.05,USD,10.95,partial,product_not_received,2024-07-28 18:11:00,completed,False
REF0003126,TXN00044757,M006,41.28,CAD,41.28,partial,fraud,2024-10-04 23:34:00,completed,True
REF0003127,TXN00039858,M009,396.73,CAD,396.73,full,product_not_received,2024-06-04 06:47:00,completed,False
REF0003128,TXN00034373,M002,68.36,CAD,68.36,full,customer_request,2024-08-10 21:08:00,completed,False
REF0003129,TXN00038355,M002,2.98,CAD,2.98,full,duplicate,2024-04-28 22:36:00,completed,False
REF0003130,TXN00014335,M006,589.67,CAD,589.67,partial,fraud,2024-02-21 06:08:00,completed,True
REF0003131,TXN00043129,M009,55.37,CAD,55.37,partial,other,2024-03-23 21:09:00,completed,False
REF0003132,TXN00016468,M004,754.73,USD,1026.43,full,duplicate,2024-04-20 01:11:00,completed,False
REF0003133,TXN00030706,M010,145.48,CAD,145.48,full,product_not_received,2024-03-11 17:19:00,completed,False
REF0003134,TXN00009104,M004,248.9,USD,338.5,full,fraud,2024-07-20 18:13:00,completed,False
REF0003135,TXN00022606,M001,69.04,CAD,69.04,full,customer_request,2024-04-29 01:46:00,completed,False
REF0003136,TXN00042155,M001,65.33,CAD,65.33,full,duplicate,2024-03-31 08:36:00,completed,False
REF0003137,TXN00002587,M002,202.5,USD,275.4,full,product_not_received,2025-01-21 20:55:00,completed,False
REF0003138,TXN00030836,M002,86.28,USD,117.34,partial,fraud,2025-01-31 02:07:00,completed,False
REF0003139,TXN00044904,M008,52.84,CAD,52.84,partial,other,2024-06-23 22:38:00,completed,False
REF0003140,TXN00026527,M004,158.78,CAD,158.78,full,product_not_received,2024-10-19 10:59:00,completed,False
REF0003141,TXN00007429,M006,368.92,CAD,368.92,full,customer_request,2025-01-17 15:55:00,failed,False
REF0003142,TXN00042942,M004,32.12,CAD,32.12,full,duplicate,2024-10-02 02:14:00,completed,False
REF0003143,TXN00015136,M010,16.21,USD,22.05,partial,product_not_received,2024-09-13 13:52:00,completed,False
REF0003144,TXN00008947,M001,90.9,USD,123.62,full,product_not_received,2024-07-07 17:50:00,completed,False
REF0003145,TXN00003122,M003,59.36,CAD,59.36,full,customer_request,2024-05-29 01:02:00,completed,False
REF0003146,TXN00007128,M008,45.76,EUR,67.72,full,customer_request,2024-11-03 04:55:00,completed,False
REF0003147,TXN00042519,M006,13.38,CAD,13.38,partial,customer_request,2024-02-18 03:09:00,completed,False
REF0003148,TXN00049495,M001,2.23,USD,3.03,partial,fraud,2024-08-01 14:24:00,completed,False
REF0003149,TXN00026758,M009,48.94,CAD,48.94,partial,fraud,2024-01-21 01:34:00,completed,False
REF0003150,TXN00047564,M008,290.53,USD,395.12,full,fraud,2024-12-02 12:15:00,completed,False
REF0003151,TXN00020767,M010,56.41,EUR,83.49,partial,product_not_received,2024-05-10 19:51:00,completed,False
REF0003152,TXN00027404,M003,42.46,CAD,42.46,full,other,2024-04-13 00:59:00,failed,True
REF0003153,TXN00003196,M008,10.12,USD,13.76,partial,product_not_received,2024-06-25 04:15:00,completed,False
REF0003154,TXN00039945,M009,56.93,USD,77.42,full,fraud,2025-02-04 13:06:00,completed,False
REF0003155,TXN00027884,M002,23.99,CAD,23.99,full,fraud,2024-04-16 23:34:00,completed,False
REF0003156,TXN00001044,M010,21.13,CAD,21.13,full,fraud,2024-06-11 14:10:00,completed,False
REF0003157,TXN00029023,M003,4.76,EUR,7.04,partial,product_not_received,2024-03-11 04:54:00,completed,False
REF0003158,TXN00027343,M002,223.43,CAD,223.43,partial,duplicate,2024-08-22 11:15:00,completed,False
REF0003159,TXN00028292,M006,20.17,EUR,29.85,partial,customer_request,2024-09-22 21:27:00,completed,True
REF0003160,TXN00019418,M005,1.55,CAD,1.55,partial,customer_request,2024-04-27 20:02:00,completed,False
REF0003161,TXN00049686,M009,7.77,CAD,7.77,full,other,2024-11-18 13:04:00,completed,False
REF0003162,TXN00035312,M001,113.23,EUR,167.58,partial,product_not_received,2024-09-10 03:28:00,completed,False
REF0003163,TXN00018506,M005,67.34,EUR,99.66,partial,fraud,2024-05-23 04:46:00,completed,False
REF0003164,TXN00002742,M008,2.86,CAD,2.86,partial,product_not_received,2024-05-20 21:28:00,completed,False
REF0003165,TXN00016765,M004,66.13,CAD,66.13,full,fraud,2024-08-16 06:21:00,completed,False
REF0003166,TXN00027984,M004,26.48,USD,36.01,partial,fraud,2024-07-13 00:35:00,completed,False
REF0003167,TXN00018369,M009,80.4,CAD,80.4,full,customer_request,2024-04-20 01:37:00,completed,False
REF0003168,TXN00003767,M005,8.81,USD,11.98,full,duplicate,2024-11-08 00:08:00,completed,False
REF0003169,TXN00002177,M004,13.3,CAD,13.3,full,fraud,2024-07-23 13:20:00,completed,False
REF0003170,TXN00037084,M004,1.88,CAD,1.88,partial,product_not_received,2024-06-28 17:48:00,completed,False
REF0003171,TXN00005869,M002,223.77,CAD,223.77,full,other,2024-06-24 06:40:00,completed,False
REF0003172,TXN00030689,M006,87.67,USD,119.23,partial,customer_request,2024-10-05 06:29:00,completed,False
REF0003173,TXN00044280,M010,82.85,CAD,82.85,partial,duplicate,2024-11-14 22:11:00,failed,False
REF0003174,TXN00023274,M001,61.85,CAD,61.85,partial,customer_request,2024-11-26 13:27:00,completed,True
REF0003175,TXN00001874,M008,377.38,CAD,377.38,full,other,2024-03-04 03:09:00,completed,False
REF0003176,TXN00023593,M010,22.32,EUR,33.03,full,duplicate,2024-10-27 00:31:00,completed,False
REF0003177,TXN00045485,M006,7.89,EUR,11.68,partial,duplicate,2024-04-28 15:15:00,completed,False
REF0003178,TXN00019345,M002,17.96,CAD,17.96,partial,customer_request,2024-08-08 10:01:00,completed,False
REF0003179,TXN00022848,M003,18.15,CAD,18.15,full,other,2024-10-16 13:49:00,completed,False
REF0003180,TXN00005348,M009,351.33,CAD,351.33,full,fraud,2024-09-30 01:26:00,completed,False
REF0003181,TXN00009795,M001,40.09,EUR,59.33,partial,duplicate,2024-03-01 04:42:00,completed,False
REF0003182,TXN00020234,M004,22.97,USD,31.24,full,customer_request,2024-11-01 02:06:00,completed,False
REF0003183,TXN00025489,M001,612.36,CAD,612.36,full,product_not_received,2024-04-02 14:09:00,failed,True
REF0003184,TXN00016147,M001,138.2,USD,187.95,full,duplicate,2024-07-05 14:39:00,completed,True
REF0003185,TXN00016281,M010,2.03,EUR,3.0,full,other,2024-05-25 17:09:00,completed,False
REF0003186,TXN00019161,M008,3.09,USD,4.2,partial,fraud,2024-10-08 07:43:00,completed,True
REF0003187,TXN00036537,M009,94.65,USD,128.72,full,fraud,2024-07-24 00:53:00,pending,False
REF0003188,TXN00018374,M002,14.56,USD,19.8,full,duplicate,2024-09-28 07:48:00,completed,False
REF0003189,TXN00045859,M005,53.66,CAD,53.66,full,duplicate,2024-03-04 00:52:00,completed,False
REF0003190,TXN00019688,M004,19.2,CAD,19.2,full,duplicate,2024-09-10 11:47:00,completed,False
REF0003191,TXN00035246,M002,133.87,CAD,133.87,partial,duplicate,2024-03-18 15:44:00,completed,False
REF0003192,TXN00024112,M003,64.48,CAD,64.48,partial,other,2024-02-13 13:26:00,completed,False
REF0003193,TXN00022188,M009,59.22,EUR,87.65,full,customer_request,2024-08-14 02:55:00,completed,False
REF0003194,TXN00026568,M002,68.5,CAD,68.5,full,fraud,2024-12-15 03:56:00,completed,False
REF0003195,TXN00042483,M010,50.64,CAD,50.64,full,duplicate,2024-02-15 18:15:00,pending,False
REF0003196,TXN00048292,M010,14.81,USD,20.14,partial,customer_request,2024-03-04 01:41:00,completed,False
REF0003197,TXN00010882,M008,6.74,USD,9.17,partial,duplicate,2024-08-18 19:04:00,completed,False
REF0003198,TXN00040567,M006,122.99,EUR,182.03,full,product_not_received,2024-11-12 09:08:00,completed,False
REF0003199,TXN00002324,M003,14.38,EUR,21.28,partial,customer_request,2024-12-19 00:55:00,completed,False
REF0003200,TXN00029266,M010,2.3,USD,3.13,partial,duplicate,2024-04-13 08:41:00,completed,False
REF0003201,TXN00031991,M003,36.21,EUR,53.59,full,product_not_received,2024-03-27 21:19:00,pending,False
REF0003202,TXN00014814,M008,909.19,CAD,909.19,full,other,2024-09-05 16:43:00,completed,True
REF0003203,TXN00042693,M008,104.71,USD,142.41,full,fraud,2024-01-11 10:30:00,completed,True
REF0003204,TXN00013157,M004,26.81,USD,36.46,partial,other,2024-05-10 17:53:00,completed,False
REF0003205,TXN00041987,M006,116.91,CAD,116.91,full,product_not_received,2024-07-10 15:04:00,completed,False
REF0003206,TXN00043431,M008,33.39,CAD,33.39,partial,duplicate,2024-12-09 03:03:00,completed,False
REF0003207,TXN00046873,M005,248.01,EUR,367.05,full,customer_request,2025-01-03 15:11:00,completed,False
REF0003208,TXN00003005,M003,6.29,USD,8.55,full,product_not_received,2024-06-17 23:48:00,completed,False
REF0003209,TXN00015177,M009,4.87,CAD,4.87,partial,fraud,2024-08-10 16:04:00,completed,False
REF0003210,TXN00005819,M005,14.27,EUR,21.12,partial,customer_request,2024-02-14 04:26:00,completed,False
REF0003211,TXN00008710,M010,14.36,CAD,14.36,full,duplicate,2024-07-11 14:36:00,completed,False
REF0003212,TXN00048698,M003,3.33,EUR,4.93,partial,duplicate,2024-11-20 00:24:00,completed,False
REF0003213,TXN00018840,M010,118.35,CAD,118.35,full,product_not_received,2024-12-27 11:23:00,completed,False
REF0003214,TXN00023093,M004,2.1,USD,2.86,partial,duplicate,2025-02-05 21:55:00,completed,False
REF0003215,TXN00031269,M001,41.31,CAD,41.31,partial,customer_request,2024-09-08 14:08:00,completed,True
REF0003216,TXN00006564,M008,61.55,USD,83.71,partial,fraud,2024-04-12 18:01:00,completed,True
REF0003217,TXN00005376,M004,69.35,CAD,69.35,full,fraud,2024-03-16 21:05:00,completed,False
REF0003218,TXN00004927,M005,426.26,USD,579.71,full,duplicate,2024-04-27 15:44:00,completed,False
REF0003219,TXN00042365,M003,46.21,CAD,46.21,full,product_not_received,2024-02-26 12:33:00,completed,False
REF0003220,TXN00039569,M004,338.5,CAD,338.5,partial,customer_request,2024-07-08 01:42:00,completed,False
REF0003221,TXN00041261,M010,4.09,CAD,4.09,full,fraud,2024-07-17 16:28:00,completed,False
REF0003222,TXN00046283,M002,18.44,USD,25.08,full,other,2024-05-11 05:43:00,completed,True
REF0003223,TXN00020334,M002,161.03,USD,219.0,full,product_not_received,2024-08-20 14:50:00,completed,False
REF0003224,TXN00026009,M009,61.99,CAD,61.99,full,fraud,2024-08-23 21:48:00,completed,False
REF0003225,TXN00019281,M005,21.8,USD,29.65,partial,duplicate,2024-12-31 20:03:00,completed,False
REF0003226,TXN00024848,M008,64.78,USD,88.1,full,duplicate,2024-07-28 23:58:00,completed,False
REF0003227,TXN00025851,M005,133.4,CAD,133.4,full,fraud,2024-02-29 15:28:00,completed,True
REF0003228,TXN00033144,M004,221.84,EUR,328.32,full,other,2024-09-26 09:21:00,completed,False
REF0003229,TXN00039119,M010,168.65,CAD,168.65,full,duplicate,2024-04-28 17:54:00,completed,False
REF0003230,TXN00024028,M008,124.81,CAD,124.81,full,fraud,2024-06-10 03:18:00,completed,False
REF0003231,TXN00031109,M002,13.78,CAD,13.78,partial,customer_request,2024-04-27 13:33:00,completed,False
REF0003232,TXN00033537,M006,22.16,CAD,22.16,full,customer_request,2024-10-30 07:52:00,completed,False
REF0003233,TXN00011841,M003,19.6,USD,26.66,partial,duplicate,2024-04-06 22:46:00,completed,False
REF0003234,TXN00046137,M002,1.99,EUR,2.95,full,customer_request,2024-02-06 05:38:00,completed,False
REF0003235,TXN00014249,M006,95.04,USD,129.25,full,product_not_received,2024-07-16 09:58:00,completed,True
REF0003236,TXN00047777,M006,289.44,EUR,428.37,partial,duplicate,2024-04-06 03:24:00,completed,True
REF0003237,TXN00022825,M004,6.58,USD,8.95,full,duplicate,2024-02-01 15:29:00,completed,False
REF0003238,TXN00011997,M008,15.9,USD,21.62,partial,duplicate,2024-12-12 16:52:00,completed,False
REF0003239,TXN00018163,M004,102.63,USD,139.58,full,fraud,2024-05-26 21:52:00,pending,False
REF0003240,TXN00024236,M005,62.67,CAD,62.67,partial,duplicate,2024-04-17 16:34:00,completed,False
